year,province,generated_tons,formal_served_tons,informal_total_tons,informal_ton_km,recovered_tons,unrecycled_tons,scenario
2021,jiangsu,11263.9102387,5631.955119349999,5631.955119350001,56319.55119350001,11263.9102387,0.0,neighbor_prov
2021,jiangxi,4309.18090122,2536.09654247,1773.0843587500003,17730.843587500003,4309.18090122,0.0,neighbor_prov
2021,jilin,1734.70557541,0.0,1734.70557541,17347.055754099998,1734.70557541,0.0,neighbor_prov
2021,liaoning,2987.95711247,0.0,2987.95711247,29879.5711247,2987.95711247,0.0,neighbor_prov
2021,ningxia,681.0888463399999,0.0,681.0888463399999,6810.8884634,681.0888463399999,0.0,neighbor_prov
2021,qinghai,395.47099163,0.0,395.47099163,3954.7099163,395.47099163,0.0,neighbor_prov
2021,shaanxi,7796.327468619999,3898.163734309999,3898.163734310001,38981.6373431,7796.32746862,0.0,neighbor_prov
2021,shandong,13008.2852502,0.0,13008.2852502,130082.852502,13008.2852502,0.0,neighbor_prov
2021,shanghai,9275.215279,4637.607639499999,4637.607639500001,46376.07639500001,9275.215279,0.0,neighbor_prov
2021,shanxi,4165.9873149000005,0.0,4165.9873149000005,41659.87314900001,4165.9873149000005,0.0,neighbor_prov
2021,sichuan,9385.93801241,0.0,9385.93801241,93859.3801241,9385.93801241,0.0,neighbor_prov
2021,tianjin,6304.751902,0.0,6304.751902,63047.51902,6304.751902,0.0,neighbor_prov
2021,tibet,119.26214267,0.0,119.26214267,1192.6214267,119.26214267,0.0,neighbor_prov
2021,xinjiang,654.57860168,0.0,654.57860168,6545.7860168,654.57860168,0.0,neighbor_prov
2021,yunnan,2480.86047173,0.0,2480.86047173,24808.6047173,2480.86047173,0.0,neighbor_prov
2021,zhejiang,12039.78020556,6765.91171798,5273.868487580001,52738.68487580001,12039.78020556,0.0,neighbor_prov
2022,anhui,12298.5903154,6579.745818739,5718.844496661,57188.44496661,12298.5903154,0.0,neighbor_prov
2022,beijing,20226.57918,0.0,20226.57918,202265.7918,20226.57918,0.0,neighbor_prov
2022,chongqing,4897.442553,2620.131765855,2277.310787145,22773.10787145,4897.442553,0.0,neighbor_prov
2022,fujian,11217.0809559,6001.1383114065,5215.9426444935,52159.426444935,11217.0809559,0.0,neighbor_prov
2022,gansu,3099.33038732,1658.1417572162,1441.1886301037998,14411.886301037996,3099.33038732,0.0,neighbor_prov
2022,guangdong,67382.29488069,36049.52776116915,31332.76711952085,313327.6711952085,67382.29488069,0.0,neighbor_prov
2022,guangxi,5787.01640557,3096.0537769799503,2690.96262859005,26909.6262859005,5787.016405570001,0.0,neighbor_prov
2022,guizhou,3624.43177358,1939.0709988653,1685.3607747146998,16853.607747146998,3624.43177358,0.0,neighbor_prov
2022,hainan,2972.96812947,1590.53794926645,1382.43018020355,13824.3018020355,2972.9681294700003,0.0,neighbor_prov
2022,hebei,9985.5436446,1216.93589248,8768.60775212,87686.0775212,9985.5436446,0.0,neighbor_prov
2022,heilongjiang,5275.5257992,0.0,5275.5257992,52755.257992,5275.5257992,0.0,neighbor_prov
2022,henan,18275.2200096,9777.242705136,8497.977304463999,84979.77304464,18275.2200096,0.0,neighbor_prov
2022,hubei,15123.04440566,8090.8287570281,7032.2156486319,70322.156486319,15123.04440566,0.0,neighbor_prov
2022,hunan,13547.4424123,7247.881690580501,6299.560721719499,62995.60721719499,13547.4424123,0.0,neighbor_prov
2022,inner mongolia,3175.37909161,1698.8278140113505,1476.55127759865,14765.5127759865,3175.37909161,0.0,neighbor_prov
2022,jiangsu,18120.4878481,9694.4609987335,8426.026849366499,84260.26849366499,18120.4878481,0.0,neighbor_prov
2022,jiangxi,6875.8727058,4346.562892342,2616.707887536,26167.07887536,6963.270779877999,0.0,neighbor_prov
2022,jilin,2827.24221761,0.0,2827.24221761,28272.4221761,2827.24221761,0.0,neighbor_prov
2022,liaoning,4406.0038469,0.0,4406.0038469,44060.038469,4406.0038469,0.0,neighbor_prov
2022,ningxia,934.630825,500.027491375,434.603333625,4346.03333625,934.630825,0.0,neighbor_prov
2022,qinghai,664.05834922,355.2712168327,308.78713238729995,3087.871323873,664.05834922,0.0,neighbor_prov
2022,shaanxi,11820.41298522,6323.9209470927,5496.4920381273,54964.920381273,11820.41298522,0.0,neighbor_prov
2022,shandong,20575.2506818,12516.16937706,8256.443395134,82564.43395133999,20772.612772194,0.0,neighbor_prov
2022,shanghai,14981.9194,8015.326879000001,6966.592521,69665.92521,14981.9194,0.0,neighbor_prov
2022,shanxi,6848.0276195,4164.1769712625,2749.3342998975,27493.342998975,6913.51127116,0.0,neighbor_prov
2022,sichuan,15321.36293587,8196.929170690451,7124.433765179549,71244.33765179549,15321.36293587,0.0,neighbor_prov
2022,tianjin,9680.80901,0.0,9680.80901,96808.0901,9680.80901,0.0,neighbor_prov
2022,tibet,202.126897686,108.13789026201,93.98900742399,939.8900742398998,202.126897686,0.0,neighbor_prov
2022,xinjiang,1241.75763116,0.0,1241.75763116,12417.5763116,1241.75763116,0.0,neighbor_prov
2022,yunnan,4194.52831199,2244.0726469146502,1950.4556650753495,19504.5566507535,4194.52831199,0.0,neighbor_prov
2022,zhejiang,20504.8252913,12591.0278125355,8125.883908144499,81258.839081445,20716.91172068,0.0,neighbor_prov
2023,anhui,16007.7325712,8724.214251304002,7283.5183198959985,72835.18319895999,16007.7325712,0.0,neighbor_prov
2023,beijing,27600.09425,0.0,27600.09425,276000.9425,27600.09425,0.0,neighbor_prov
2023,chongqing,7607.492127,4146.083209215,3461.408917785,34614.08917785,7607.492127,0.0,neighbor_prov
2023,fujian,15695.6554995,8554.1322472275,7141.523252272499,71415.232522725,15695.6554995,0.0,neighbor_prov
2023,gansu,3760.07258631,2049.2395595389503,1710.8330267710498,17108.3302677105,3760.07258631,0.0,neighbor_prov
2023,guangdong,86075.84694642,46911.336585798905,39164.5103606211,391645.10360621096,86075.84694642,0.0,neighbor_prov
2023,guangxi,8437.50246579,4598.438843855551,3839.0636219344497,38390.636219344495,8437.50246579,0.0,neighbor_prov
2023,guizhou,4878.7315861,2658.9087144245004,2219.8228716755,22198.228716754995,4878.731586100001,0.0,neighbor_prov
2023,hainan,4201.8885998900005,2290.0292869400505,1911.8593129499495,19118.5931294995,4201.8885998900005,0.0,neighbor_prov
2023,hebei,14132.8363071,10269.2439628395,4287.475529200499,42874.75529200499,14556.71949204,0.0,neighbor_prov
2023,heilongjiang,6220.07647541,3389.94167909845,2830.13479631155,28301.3479631155,6220.07647541,0.0,neighbor_prov
2023,henan,24590.0594813,13401.582417308502,11188.4770639915,111884.77063991498,24590.0594813,0.0,neighbor_prov
2023,hubei,18033.732854,9828.38440543,8205.34844857,82053.4844857,18033.732854,0.0,neighbor_prov
2023,hunan,17582.4858365,9582.4547808925,8000.0310556075,80000.310556075,17582.4858365,0.0,neighbor_prov
2023,inner mongolia,3855.51049024,2101.2532171808,1754.2572730592,17542.572730592,3855.51049024,0.0,neighbor_prov
2023,jiangsu,25253.4858392,13763.149782364002,11490.336056836,114903.36056836,25253.4858392,0.0,neighbor_prov
2023,jiangxi,9197.5168288,5923.2957309210005,3424.603511329,34246.03511329,9347.89924225,0.0,neighbor_prov
2023,jilin,3766.3329416,2052.651453172,1713.6814884279995,17136.81488428,3766.3329416,0.0,neighbor_prov
2023,liaoning,5463.5451656000005,2977.6321152520004,2485.913050348,24859.13050348,5463.5451656000005,0.0,neighbor_prov
2023,ningxia,1059.04779303,577.18104720135,481.8667458286499,4818.667458286499,1059.04779303,0.0,neighbor_prov
2023,qinghai,879.38736916,479.26611619220006,400.12125296779993,4001.212529678,879.3873691599999,0.0,neighbor_prov
2023,shaanxi,14756.0885138,8042.068240021,6714.020273779,67140.20273779,14756.0885138,0.0,neighbor_prov
2023,shandong,27796.179289,17393.896263678,10773.013428268,107730.13428267998,28166.909691946,0.0,neighbor_prov
2023,shanghai,21771.35327,11865.38753215,9905.96573785,99059.6573785,21771.35327,0.0,neighbor_prov
2023,shanxi,9673.6728143,6038.239047099501,3761.9436070125,37619.436070125,9800.182654112,0.0,neighbor_prov
2023,sichuan,21061.2764431,11478.3956614895,9582.8807816105,95828.807816105,21061.276443100003,0.0,neighbor_prov
2023,tianjin,12797.88555,0.0,12797.88555,127978.8555,12797.88555,0.0,neighbor_prov
2023,tibet,288.37829731,157.16617203395,131.21212527605,1312.1212527605,288.37829731,0.0,neighbor_prov
2023,xinjiang,1937.33194675,1055.84591097875,881.4860357712499,8814.8603577125,1937.33194675,0.0,neighbor_prov
2023,yunnan,6024.09785007,3283.13332828815,2740.9645217818497,27409.6452178185,6024.09785007,0.0,neighbor_prov
2023,zhejiang,30012.8314159,19159.6246078955,11316.0266864645,113160.266864645,30475.651294360003,0.0,neighbor_prov
2024,anhui,19093.2745232,12315.162067464002,6778.112455736,67781.12455736,19093.2745232,0.0,neighbor_prov
2024,beijing,34807.78727,0.0,34807.78727,348077.8727,34807.78727,0.0,neighbor_prov
2024,chongqing,11739.50484,7571.9806218,4167.524218199999,41675.242182,11739.50484,0.0,neighbor_prov
2024,fujian,20036.1071799,12923.2891310355,7112.818048864499,71128.180488645,20036.1071799,0.0,neighbor_prov
2024,gansu,4131.48249736,2664.8062107972,1466.6762865628,14666.762865628,4131.48249736,0.0,neighbor_prov
2024,guangdong,105058.29503435,67762.60029715575,37295.69473719425,372956.94737194246,105058.29503435,0.0,neighbor_prov
2024,guangxi,12048.76911719,7771.456080587551,4277.31303660245,42773.130366024496,12048.76911719,0.0,neighbor_prov
2024,guizhou,6251.887109,4032.467185305,2219.419923695,22194.19923695,6251.887108999999,0.0,neighbor_prov
2024,hainan,6304.000054509999,4066.0800351589496,2237.9200193510496,22379.200193510496,6304.000054509999,0.0,neighbor_prov
2024,hebei,19790.873022,16693.67753958,4863.5267812,48635.267812,21557.20432078,0.0,neighbor_prov
2024,heilongjiang,6306.05587751,4067.40604099395,2238.64983651605,22386.4983651605,6306.05587751,0.0,neighbor_prov
2024,henan,31541.4001425,20344.2030919125,11197.1970505875,111971.97050587498,31541.4001425,0.0,neighbor_prov
2024,hubei,20915.346873,13490.398733085,7424.948139915,74249.48139915,20915.346873,0.0,neighbor_prov
2024,hunan,21526.2348623,13884.4214861835,7641.813376116499,76418.133761165,21526.2348623,0.0,neighbor_prov
2024,inner mongolia,4470.53296118,2883.4937599611,1587.0392012189,15870.392012189,4470.53296118,0.0,neighbor_prov
2024,jiangsu,34402.6656025,22189.719313612502,12212.9462888875,122129.462888875,34402.665602500005,0.0,neighbor_prov
2024,jiangxi,11391.1709679,8613.2509967235,3347.1048696325,33471.048696325,11960.355866356,0.0,neighbor_prov
2024,jilin,4550.2543212,2934.914037174,1615.3402840259998,16153.402840259998,4550.2543212,0.0,neighbor_prov
2024,liaoning,6398.3606593,4126.9426252485,2271.4180340515,22714.180340515,6398.3606593,0.0,neighbor_prov
2024,ningxia,1182.38497715,762.63831026175,419.7466668882501,4197.4666688825,1182.38497715,0.0,neighbor_prov
2024,qinghai,1003.23345196,647.0855765142,356.1478754458,3561.478754458,1003.23345196,0.0,neighbor_prov
2024,shaanxi,17256.2255039,11130.2654500155,6125.960053884501,61259.600538845,17256.2255039,0.0,neighbor_prov
2024,shandong,35930.9829617,26799.0860647995,10761.1133245065,107611.133245065,37560.199389306,0.0,neighbor_prov
2024,shanghai,31292.55591,20183.69856195,11108.857348049998,111088.57348049998,31292.55591,0.0,neighbor_prov
2024,shanxi,12651.3307668,9448.845918207,3781.917246035,37819.17246035,13230.763164242,0.0,neighbor_prov
2024,sichuan,28062.459725750003,18100.286523108756,9962.17320264125,99621.7320264125,28062.459725750003,0.0,neighbor_prov
2024,tianjin,16040.1637,0.0,16040.1637,160401.637,16040.1637,0.0,neighbor_prov
2024,tibet,352.16127157,227.14402016265004,125.01725140735,1250.1725140734998,352.16127157000005,0.0,neighbor_prov
2024,xinjiang,2724.81850443,1757.50793535735,967.31056907265,9673.1056907265,2724.81850443,0.0,neighbor_prov
2024,yunnan,8562.03584083,5522.51311733535,3039.52272349465,30395.227234946506,8562.03584083,0.0,neighbor_prov
2024,zhejiang,42288.5329095,32714.3820493275,12019.2682455725,120192.682455725,44733.6502949,0.0,neighbor_prov
2025,anhui,23419.9591648,12178.378765696,11241.580399104,112415.80399103998,23419.9591648,0.0,neighbor_prov
2025,beijing,42749.86074,22229.9275848,20519.9331552,205199.331552,42749.86074,0.0,neighbor_prov
2025,chongqing,18235.82661,9482.6298372,8753.1967728,87531.967728,18235.82661,0.0,neighbor_prov
2025,fujian,25335.4864305,13174.452943860002,12161.03348664,121610.3348664,25335.4864305,0.0,neighbor_prov
2025,gansu,4690.72355894,2439.1762506488,2251.5473082912,22515.473082912,4690.72355894,0.0,neighbor_prov
2025,guangdong,134715.74411600002,70052.18694032,64663.55717568,646635.5717567999,134715.744116,0.0,neighbor_prov
2025,guangxi,18068.143563,9395.43465276,8672.70891024,86727.0891024,18068.143563,0.0,neighbor_prov
2025,guizhou,8557.0261436,4449.6535946720005,4107.372548928,41073.72548928,8557.0261436,0.0,neighbor_prov
2025,hainan,10033.80791125,5217.58011385,4816.2277974,48162.277974,10033.80791125,0.0,neighbor_prov
2025,hebei,29539.9546074,19813.234405848,10069.216971552,100692.16971552,29882.4513774,0.0,neighbor_prov
2025,heilongjiang,6215.50955575,3232.06496899,2983.44458676,29834.4458676,6215.50955575,0.0,neighbor_prov
2025,henan,42108.1542857,21896.240228564,20211.914057136,202119.14057136,42108.1542857,0.0,neighbor_prov
2025,hubei,26452.2737215,13755.18233518,12697.09138632,126970.9138632,26452.2737215,0.0,neighbor_prov
2025,hunan,27378.4885813,14236.814062276,13141.674519024,131416.74519024,27378.4885813,0.0,neighbor_prov
2025,inner mongolia,5567.04469167,2894.8632396684,2672.1814520016,26721.814520016,5567.04469167,0.0,neighbor_prov
2025,jiangsu,49432.201251,25704.74465052,23727.45660048,237274.5660048,49432.201251000006,0.0,neighbor_prov
2025,jiangxi,14277.7943616,8595.55612396,5772.323088096,57723.23088096,14367.879212056,0.0,neighbor_prov
2025,jilin,5623.2017845,2924.06492794,2699.13685656,26991.3685656,5623.2017845,0.0,neighbor_prov
2025,liaoning,8006.2119159,4163.230196268,3842.981719632,38429.81719632,8006.2119159,0.0,neighbor_prov
2025,ningxia,1560.50748022,811.4638897144,749.0435905055999,7490.435905056,1560.50748022,0.0,neighbor_prov
2025,qinghai,1194.65371562,621.2199321224,573.4337834976,5734.337834976,1194.65371562,0.0,neighbor_prov
2025,shaanxi,21240.3674256,11044.991061312,10195.376364288,101953.76364288,21240.3674256,0.0,neighbor_prov
2025,shandong,48356.3508511,29221.126602252003,19448.749184208,194487.49184208,48669.875786460005,0.0,neighbor_prov
2025,shanghai,44792.64815,23292.177038,21500.471112,215004.71112,44792.64815,0.0,neighbor_prov
2025,shanxi,16669.054849699998,10128.940783364,6652.501163376,66525.01163376,16781.44194674,0.0,neighbor_prov
2025,sichuan,39139.8584187,20352.726377724,18787.132040976,187871.32040976,39139.8584187,0.0,neighbor_prov
2025,tianjin,20290.79423,10551.2129996,9739.5812304,97395.812304,20290.79423,0.0,neighbor_prov
2025,tibet,398.32314793,207.1280369236,191.1951110064,1911.951110064,398.32314793,0.0,neighbor_prov
2025,xinjiang,3952.4819846,2055.2906319920003,1897.191352608,18971.91352608,3952.4819846,0.0,neighbor_prov
2025,yunnan,12764.3603498,6637.467381896001,6126.892967903999,61268.92967904,12764.3603498,0.0,neighbor_prov
2025,zhejiang,61677.576177,39321.42418412,22913.77388304,229137.7388304,62235.19806716,0.0,neighbor_prov
2026,anhui,32475.4611233,17049.6170897325,15425.8440335675,154258.440335675,32475.4611233,0.0,neighbor_prov
2026,beijing,53533.47515,28105.07445375,25428.40069625,254284.0069625,53533.47515,0.0,neighbor_prov
2026,chongqing,27666.31845,14524.81718625,13141.50126375,131415.01263749998,27666.31845,0.0,neighbor_prov
2026,fujian,33675.260147,17679.511577175,15995.748569824998,159957.48569824998,33675.26014699999,0.0,neighbor_prov
2026,gansu,6362.48700474,3340.3056774885,3022.1813272515,30221.813272515,6362.48700474,0.0,neighbor_prov
2026,guangdong,186772.1771483,98055.39300285753,88716.78414544249,887167.8414544249,186772.1771483,0.0,neighbor_prov
2026,guangxi,28375.4160663,14897.0934348075,13478.3226314925,134783.226314925,28375.4160663,0.0,neighbor_prov
2026,guizhou,13658.7005049,7170.8177650725,6487.8827398275,64878.82739827499,13658.7005049,0.0,neighbor_prov
2026,hainan,16041.87897658,8421.9864627045,7619.8925138755,76198.925138755,16041.87897658,0.0,neighbor_prov
2026,hebei,48312.8287584,32746.57753836,16269.33145244,162693.3145244,49015.9089908,0.0,neighbor_prov
2026,heilongjiang,7429.583426130001,3900.5312987182506,3529.0521274117496,35290.5212741175,7429.583426130001,0.0,neighbor_prov
2026,henan,61255.6379582,32159.209928055,29096.428030145,290964.28030145,61255.6379582,0.0,neighbor_prov
2026,hubei,37411.5478076,19641.06259899,17770.48520861,177704.8520861,37411.5478076,0.0,neighbor_prov
2026,hunan,37396.592808,19633.2112242,17763.3815838,177633.815838,37396.592808,0.0,neighbor_prov
2026,inner mongolia,8383.99413386,4401.5969202765,3982.3972135835,39823.972135835,8383.99413386,0.0,neighbor_prov
2026,jiangsu,77117.87874300001,40486.886340075005,36630.992402925,366309.9240292501,77117.87874300001,0.0,neighbor_prov
2026,jiangxi,20013.362475,12076.675267125,8086.178633375,80861.78633375,20162.8539005,0.0,neighbor_prov
2026,jilin,8199.1109338,4304.533240245,3894.577693555,38945.77693555,8199.1109338,0.0,neighbor_prov
2026,liaoning,12474.8269494,6549.284148435,5925.542800965,59255.42800965,12474.8269494,0.0,neighbor_prov
2026,ningxia,2619.3811272000003,1375.1750917800002,1244.2060354199998,12442.0603542,2619.3811272000003,0.0,neighbor_prov
2026,qinghai,1775.64486599,932.21355464475,843.4313113452499,8434.3131134525,1775.6448659899995,0.0,neighbor_prov
2026,shaanxi,29118.6318153,15287.2817030325,13831.3501122675,138313.501122675,29118.6318153,0.0,neighbor_prov
2026,shandong,71472.894291,43752.880694775005,28313.309900225,283133.09900225,72066.19059500001,0.0,neighbor_prov
2026,shanghai,62409.30516,32764.885209000004,29644.419951,296444.19951,62409.30516,0.0,neighbor_prov
2026,shanxi,24445.5620413,15051.9583196325,9604.8454595675,96048.454595675,24656.8037792,0.0,neighbor_prov
2026,sichuan,57291.2040497,30077.8821260925,27213.3219236075,272133.219236075,57291.2040497,0.0,neighbor_prov
2026,tianjin,26954.1699,14150.939197500002,12803.2307025,128032.307025,26954.1699,0.0,neighbor_prov
2026,tibet,552.03999748,289.82099867700003,262.218998803,2622.18998803,552.03999748,0.0,neighbor_prov
2026,xinjiang,7004.34803902,3677.2827204855,3327.0653185344995,33270.653185345,7004.34803902,0.0,neighbor_prov
2026,yunnan,20076.8684887,10540.3559565675,9536.5125321325,95365.125321325,20076.8684887,0.0,neighbor_prov
2026,zhejiang,95150.4890601,61912.4344125525,34376.9525195475,343769.525195475,96289.3869321,0.0,neighbor_prov
2027,anhui,51623.4711887,26844.205018124,24779.266170576,247792.66170576,51623.4711887,0.0,neighbor_prov
2027,beijing,70925.10091,36881.0524732,34044.0484368,340440.48436799995,70925.10091,0.0,neighbor_prov
2027,chongqing,40943.54376,21290.6427552,19652.9010048,196529.010048,40943.54376,0.0,neighbor_prov
2027,fujian,48823.287638,25388.10957176,23435.17806624,234351.7806624,48823.287638,0.0,neighbor_prov
2027,gansu,10368.16287672,5391.4446958944,4976.7181808256,49767.181808256006,10368.16287672,0.0,neighbor_prov
2027,guangdong,268859.2113364,139806.78989492802,129052.421441472,1290524.2144147202,268859.2113364,0.0,neighbor_prov
2027,guangxi,46231.6353971,24040.450406492,22191.184990608,221911.84990608,46231.6353971,0.0,neighbor_prov
2027,guizhou,25427.675579,13222.39130108,12205.28427792,122052.8427792,25427.675579,0.0,neighbor_prov
2027,hainan,25903.14747923,13469.6366891996,12433.5107900304,124335.107900304,25903.14747923,0.0,neighbor_prov
2027,hebei,85065.734242,58061.260331360005,28068.09533568,280680.9533568,86129.35566704001,0.0,neighbor_prov
2027,heilongjiang,12751.41558629,6630.7361048708,6120.6794814192,61206.794814192,12751.41558629,0.0,neighbor_prov
2027,henan,95841.6875326,49837.677516952,46004.010015648,460040.10015648,95841.6875326,0.0,neighbor_prov
2027,hubei,57676.4468728,29991.752373856,27684.694498944,276846.94498944,57676.4468728,0.0,neighbor_prov
2027,hunan,54121.6690056,28143.267882912,25978.401122688,259784.01122688,54121.6690056,0.0,neighbor_prov
2027,inner mongolia,14987.36048675,7793.42745311,7193.933033639999,71939.33033639999,14987.36048675,0.0,neighbor_prov
2027,jiangsu,127336.920508,66215.19866416001,61121.72184384,611217.2184384001,127336.920508,0.0,neighbor_prov
2027,jiangxi,32674.5881877,19641.422301748,13237.06099704,132370.6099704,32878.483298788,0.0,neighbor_prov
2027,jilin,14376.2341134,7475.641738968,6900.592374432,69005.92374432,14376.2341134,0.0,neighbor_prov
2027,liaoning,24369.2064108,12671.987333616,11697.219077184,116972.19077184,24369.2064108,0.0,neighbor_prov
2027,ningxia,5146.0658579,2675.954246108,2470.111611792,24701.11611792,5146.0658579,0.0,neighbor_prov
2027,qinghai,3209.90079522,1669.1484135144,1540.7523817056,15407.523817056,3209.90079522,0.0,neighbor_prov
2027,shaanxi,43603.4422714,22673.789981128,20929.652290272,209296.52290272,43603.4422714,0.0,neighbor_prov
2027,shandong,116478.296821,70836.10092468,46431.99486384,464319.9486384,117268.09578852,0.0,neighbor_prov
2027,shanghai,85670.14811,44548.4770172,41121.6710928,411216.7109279999,85670.14811,0.0,neighbor_prov
2027,shanxi,42140.166474,25782.0475172,16655.746722239997,166557.46722239998,42437.79423944,0.0,neighbor_prov
2027,sichuan,87532.6213528,45516.963103456,42015.65824934399,420156.58249344,87532.6213528,0.0,neighbor_prov
2027,tianjin,37054.29253,19268.2321156,17786.0604144,177860.60414399998,37054.29253,0.0,neighbor_prov
2027,tibet,1024.82291471,532.9079156492,491.9149990608,4919.149990608,1024.82291471,0.0,neighbor_prov
2027,xinjiang,14494.78082462,7537.2860288024,6957.4947958176,69574.947958176,14494.78082462,0.0,neighbor_prov
2027,yunnan,33750.7828588,17550.407086576,16200.375772224,162003.75772224,33750.7828588,0.0,neighbor_prov
2027,zhejiang,151672.2024494,97811.297505688,55317.962807712,553179.62807712,153129.2603134,0.0,neighbor_prov
2028,anhui,86776.284438,45123.66790776,41652.61653024,416526.1653024,86776.284438,0.0,neighbor_prov
2028,beijing,97210.05492,50549.2285584,46660.8263616,466608.263616,97210.05492,0.0,neighbor_prov
2028,chongqing,59342.55099,30858.1265148,28484.4244752,284844.244752,59342.55099,0.0,neighbor_prov
2028,fujian,75254.102578,39132.13334056,36121.96923744,361219.6923744,75254.10257799999,0.0,neighbor_prov
2028,gansu,18166.73640456,9446.7029303712,8720.0334741888,87200.334741888,18166.73640456,0.0,neighbor_prov
2028,guangdong,384328.353161,199850.74364372,184477.60951728,1844776.0951728,384328.35316100006,0.0,neighbor_prov
2028,guangxi,76167.5689243,39607.135840636,36560.433083664,365604.33083664,76167.5689243,0.0,neighbor_prov
2028,guizhou,48641.030558,25293.33589016,23347.69466784,233476.9466784,48641.030558,0.0,neighbor_prov
2028,hainan,42018.3990636,21849.567513072,20168.831550528,201688.31550528,42018.3990636,0.0,neighbor_prov
2028,hebei,150344.322254,104939.57022328,47463.25377312,474632.5377312,152402.8239964,0.0,neighbor_prov
2028,heilongjiang,26272.27545177,13661.5832349204,12610.692216849598,126106.922168496,26272.27545177,0.0,neighbor_prov
2028,henan,153520.301256,79830.55665312,73689.74460288,736897.4460288,153520.301256,0.0,neighbor_prov
2028,hubei,93751.4177397,48750.737224644,45000.680515056,450006.80515056,93751.4177397,0.0,neighbor_prov
2028,hunan,81598.398719,42431.16733388,39167.23138512,391672.3138512,81598.398719,0.0,neighbor_prov
2028,inner mongolia,28342.6598705,14738.18313266,13604.47673784,136044.7673784,28342.6598705,0.0,neighbor_prov
2028,jiangsu,209282.737521,108827.02351092,100455.71401008,1004557.1401008,209282.737521,0.0,neighbor_prov
2028,jiangxi,57462.6368548,34977.209685912,22877.47628592,228774.7628592,57854.685971832,0.0,neighbor_prov
2028,jilin,26001.5060633,13520.783152916,12480.722910383998,124807.22910384,26001.5060633,0.0,neighbor_prov
2028,liaoning,48977.7598443,25468.435119036003,23509.324725264,235093.24725264,48977.7598443,0.0,neighbor_prov
2028,ningxia,10567.2256225,5494.9573237,5072.2682988,50722.682988,10567.2256225,0.0,neighbor_prov
2028,qinghai,6158.0828630900005,3202.2030888068,2955.8797742832,29558.797742832,6158.08286309,0.0,neighbor_prov
2028,shaanxi,67677.7877556,35192.449632912,32485.338122688,324853.38122688,67677.7877556,0.0,neighbor_prov
2028,shandong,196897.096329,120191.54266236,78075.17309519999,780751.730952,198266.71575756,0.0,neighbor_prov
2028,shanghai,117046.2071,60864.027692,56182.179408,561821.7940799999,117046.2071,0.0,neighbor_prov
2028,shanxi,77726.18859599999,47799.257402,30494.74960416,304947.4960416,78294.00700616,0.0,neighbor_prov
2028,sichuan,136382.9972824,70919.158586848,65463.838695552,654638.38695552,136382.9972824,0.0,neighbor_prov
2028,tianjin,50542.96562,26282.3421224,24260.6234976,242606.234976,50542.96562,0.0,neighbor_prov
2028,tibet,2036.06998235,1058.7563908220002,977.313591528,9773.13591528,2036.06998235,0.0,neighbor_prov
2028,xinjiang,29453.8639842,15316.009271784,14137.854712416,141378.54712416,29453.8639842,0.0,neighbor_prov
2028,yunnan,58531.6963431,30436.482098412,28095.214244688,280952.14244688,58531.6963431,0.0,neighbor_prov
2028,zhejiang,238821.031025,153424.3307818,87645.7306008,876457.3060079999,241070.0613826,0.0,neighbor_prov
2029,anhui,141354.350236,77744.89262980002,63609.4576062,636094.5760619999,141354.35023600003,0.0,neighbor_prov
2029,beijing,130001.0925,71500.600875,58500.491625,585004.91625,130001.0925,0.0,neighbor_prov
2029,chongqing,83032.50275,45667.876512500006,37364.62623749999,373646.26237499993,83032.50275,0.0,neighbor_prov
2029,fujian,114216.371361,62819.00424855,51397.36711245,513973.6711245,114216.371361,0.0,neighbor_prov
2029,gansu,30989.759907,17044.367948850002,13945.391958149998,139453.91958149997,30989.759907,0.0,neighbor_prov
2029,guangdong,532494.783578,292872.13096790004,239622.6526101,2396226.526101,532494.783578,0.0,neighbor_prov
2029,guangxi,120647.735823,66356.25470265001,54291.48112034999,542914.8112034999,120647.735823,0.0,neighbor_prov
2029,guizhou,85611.056764,47086.08122020001,38524.9755438,385249.755438,85611.05676400001,0.0,neighbor_prov
2029,hainan,65529.1114063,36041.011273465,29488.100132835,294881.00132835,65529.1114063,0.0,neighbor_prov
2029,hebei,248838.432163,187225.26322665,70770.28267034999,707702.8267034999,257995.545897,0.0,neighbor_prov
2029,heilongjiang,50994.8159423,18656.1207426,32338.6951997,323386.951997,50994.8159423,0.0,neighbor_prov
2029,henan,238943.453033,131418.89916815,107524.55386485,1075245.5386485,238943.453033,0.0,neighbor_prov
2029,hubei,151131.45767899998,83122.30172345001,68009.15595554998,680091.5595554999,151131.45767899998,0.0,neighbor_prov
2029,hunan,124187.840972,68303.3125346,55884.5284374,558845.2843739999,124187.840972,0.0,neighbor_prov
2029,inner mongolia,51403.3651283,28271.850820565003,23131.514307735,231315.14307735,51403.3651283,0.0,neighbor_prov
2029,jiangsu,324703.726352,178587.0494936,146116.6768584,1461166.7685839997,324703.726352,0.0,neighbor_prov
2029,jiangxi,97861.822342,63649.180536700005,35999.0378505,359990.378505,99648.2183872,0.0,neighbor_prov
2029,jilin,43258.756236,15819.6322625,27439.1239735,274391.239735,43258.756236,0.0,neighbor_prov
2029,liaoning,88697.403856,48783.5721208,39913.8317352,399138.3173519999,88697.40385599999,0.0,neighbor_prov
